lon,lat,jiaodu
101.51,26.39,40
101.56,26.48,40
98.82,28.94,45
99.92,26.92,40
99.9867,27.1467,40
100.0533,27.3733,40
99.07,28.11,65
98.915,28.255,65
100.14,26.2,280
100.23,26.5833,280
100.32,26.9667,280
100.275,26.775,280
100.41,27.34,325
100.89,27.54,325
101.04,27.04,325
101.2633,27.1933,325
101.4867,27.3467,325
100.86,26.84,60
100.71,25.95,275
100.62,25.38,275
102.21,26.76,50
102.03,25.53,270
102.025,26.1,270
102.16,30.71,270
102.2333,30.9233,270
102.3067,31.1367,270
102.095,25.145,80
102.5,23.84,40
102.395,23.975,60
100.85,24.99,65
100.495,25.595,65
101.56,24.23,50
101.205,24.61,50
102.65,23.37,50
103.62,22.72,25
103.545,22.94,25
102.65,24.25,275
102.79,25.09,275
102.825,25.455,275
103.13,25.325,280
103.26,24.85,280
103.37,25.79,75
102.91,26.75,55
102.95,26.88,55
102.99,27.01,55
102.12,27.87,55
102.34,28.17,270
102.35,28.39,270
102.34,29.26,85
102.3,29.3767,85
102.26,29.4933,85
104.21,27.38,315
104.1933,27.4833,315
104.1767,27.5867,315
104.16,27.69,315
104.1433,27.7933,315
104.1267,27.8967,315
103.64,27.71,310
103.736,27.77,310
103.832,27.83,310
103.928,27.89,310
104.024,27.95,310
103.88,27.86,310
102.96,29.36,270
102.995,28.84,270
103.29,27.76,70
102.97,29.37,30
103.25,29.55,30
94.48,34.32,20
100.21,31.64,45
96.44,33.38,15
96.65,33.455,15
89.86,34.98,290
89.9533,35.05,290
90.0467,35.12,290
92.06,34.47,45
91.105,34.83,45
98.66,31.16,65
98.79,31.0825,65
98.92,31.005,65
99.05,30.9275,65
103.2,23.32,305
103.37,23.72,300
103.635,24.62,300
100.62,28.27,45
100.76,28.1133,45
100.9,27.9567,45
100.67,25.71,20
100.655,25.61,20
100.53,24.78,20
98.69,28.71,45
98.61,28.665,45
86.19,36.3,5
87.3733,36.22,5
88.5567,36.14,5
94.95,35.46,10
94.985,35.545,10
92.71,35.95,10
92.655,35.855,10
96.56,35.62,355
96.605,35.7,355
99.65,34.53,5
102.6,33.71,20
102.61,33.795,20
99.42,34.33,50
99.315,34.27,50
99.35,33.2,80
99.465,33.21,80
99.43,33.76,45
98.94,33.85,50
99.01,33.92,50
96.41,35.32,15
96.36,35.23,15
97.87,33.67,40
96.19,33.82,35
92.24,35.45,15
92.12,35.5133,15
92,35.5767,15
89.64,35.65,345
86.04,35.82,0
91.04,35.9,10
91.0633,35.9967,10
91.0867,36.0933,10
92.58,35.69,10
92.6233,35.7767,10
92.6667,35.8633,10
94.635,34.845,10
101.23,32.93,45
101.4,32.99,45
99.58,33.24,45
100.12,32.8967,45
100.66,32.5533,45
102.33,32.13,50
102.3525,32.2875,50
102.375,32.445,50
102.3975,32.6025,50
102.24,31.59,50
102.25,31.715,50
97.74,33.48,50
96.42,34.455,50
86.2,36.31,10
86.1867,36.4067,10
86.1733,36.5033,10
96.13,34.65,45
96.22,34.6012,45
96.31,34.5525,45
96.4,34.5037,45
96.49,34.455,45
96.58,34.4062,45
96.67,34.3575,45
96.76,34.3087,45
97.11,34.48,20
97.615,34.505,20
99.65,34.54,45
99.4,34.7175,45
99.15,34.895,45
98.9,35.0725,45
78.39,37.39,45
78.505,37.51,45
78.62,37.63,45
78.735,37.75,45
78.85,37.87,45
78.965,37.99,45
79.08,38.11,45
79.195,38.23,45
77.86,38.71,330
103.61,40.91,320
102.95,40.69,320
105.14,40.27,320
105.015,40.35,320
81.21,35.54,345
81.3389,35.5567,345
81.4678,35.5733,345
81.5967,35.59,345
81.7256,35.6067,345
81.8544,35.6233,345
81.9833,35.64,345
82.1122,35.6567,345
82.2411,35.6733,345
80.74,35.07,345
80.8567,35.0383,345
80.9733,35.0067,345
81.09,34.975,345
81.2067,34.9433,345
81.3233,34.9117,345
83.7,36.58,340
85.87,37.39,320
87.1,37.7,345
88.05,37.935,345
88.99,38.17,345
90.5,38.51,345
94.2,39.2,350
94.525,39.3,350
94.85,39.4,340
95.57,39.605,340
85.42,37.4,330
85.5367,37.44,330
85.6533,37.48,330
89.225,39.08,330
92.11,39.12,350
92.3175,39.2,350
92.525,39.28,350
92.7325,39.36,350
96.03,40.7,320
95.24,40.325,320
91.2,38.3,345
92.09,37.83,45
91.745,38.0125,45
91.4,38.195,45
91.055,38.3775,45
93.35,37.14,45
94.25,36.27,0
94.47,36.79,10
95.015,36.645,10
95.38,36.98,20
95.43,37.11,20
96.72,36.69,20
96.76,36.78,20
97.56,36.94,30
96.465,37.44,30
98.09,37.38,5
98.045,37.5,5
94.9,37.76,65
95.015,37.805,65
95.13,37.85,65
95.245,37.895,65
97.96,37.75,25
97.926,37.854,25
97.892,37.958,25
97.858,38.062,25
97.824,38.166,25
97.09,39.5,35
96.9729,39.5086,35
96.8557,39.5171,35
96.7386,39.5257,35
96.6214,39.5343,35
96.5043,39.5429,35
96.3871,39.5514,35
98.7,36.95,75
98.5525,37.3175,75
98.405,37.685,75
98.2575,38.0525,75
99.72,35.08,60
99.6544,35.23,60
99.5889,35.38,60
99.5233,35.53,60
99.4578,35.68,60
99.3922,35.83,60
99.3267,35.98,60
99.2611,36.13,60
99.1956,36.28,60
99.5725,35.4175,60
99.425,35.755,60
99.2775,36.0925,60
100.2,37.63,20
99.5033,37.8933,20
98.8067,38.1567,20
100.7,36.69,20
100.49,35.66,30
100.5633,35.76,30
100.6367,35.86,30
100.6,35.81,30
99.57,36.3,55
100.27,34.87,0
96.89,35.88,350
96.89,35.99,350
98.48,35.7,30
98.21,35.8,30
97.94,35.9,30
97.67,36,30
95.59,37.41,50
95.365,37.625,50
69.97,38.04,35
70.05,37.9525,35
70.13,37.865,35
70.21,37.7775,35
73.21,39.24,0
73.3125,39.35,0
73.415,39.46,0
73.5175,39.57,0
73.57,39.24,10
75.89,38.71,55
75.725,39.13,55
71.47,38.36,40
71.385,38.46,40
71.3,38.56,40
71.215,38.66,40
71.47,38.37,10
72.0067,38.55,10
72.5433,38.73,10
74.63,38.97,50
74.6167,39.08,50
74.6033,39.19,50
72.2256,37.7644,10
72.1311,37.8389,10
72.0367,37.9133,10
71.9422,37.9878,10
71.8478,38.0622,10
71.7533,38.1367,10
71.6589,38.2111,10
71.5644,38.2856,10
72.1075,37.8575,10
71.895,38.025,10
71.6825,38.1925,10
73.48,38.24,60
73.4229,38.3357,60
73.3657,38.4314,60
73.3086,38.5271,60
73.2514,38.6229,60
73.1943,38.7186,60
73.1371,38.8143,60
73.3467,38.4633,60
73.2133,38.6867,60
75.05,38.33,35
74.9914,38.4214,35
74.9329,38.5129,35
74.8743,38.6043,35
74.8157,38.6957,35
74.7571,38.7871,35
74.6986,38.8786,35
74.9133,38.5433,35
74.7767,38.7567,35
74.67,38.32,270
74.27,38.2933,270
73.87,38.2667,270
76.03,36.8,10
79.08,35.36,50
76.18,37.07,35
76.65,36.745,35
77.12,36.41,50
81.13,35.82,50
81.1833,35.9367,50
81.2367,36.0533,50
76.85,36.97,60
76.9475,37.0775,60
77.045,37.185,60
77.1425,37.2925,60
78.77,36.83,10
78.668,36.908,10
78.566,36.986,10
78.464,37.064,10
78.362,37.142,10
79.86,36.02,45
79.94,36.205,45
76.31,38.27,60
76.18,38.91,60
76.1567,36.74,60
76.2833,36.68,60
76.22,36.71,60
75.67,37.98,45
75.255,38.64,45
79.71,33.81,40
79.845,33.82,40
81.26,33.12,40
82.37,33.36,320
82.46,33.43,320
82.55,33.5,320
82.64,33.57,320
82.73,33.64,320
82.82,33.71,320
83.14,31.26,40
83.1544,31.2978,40
83.1689,31.3356,40
83.1833,31.3733,40
83.1978,31.4111,40
83.2122,31.4489,40
83.2267,31.4867,40
83.2411,31.5244,40
83.2556,31.5622,40
83.1725,31.345,40
83.205,31.43,40
83.2375,31.515,40
84.78,31.76,5
84.83,31.89,5
84.88,32.02,5
84.31,31,40
88.04,33.74,320
87.955,33.82,320
85.45,32.23,340
85.875,32.365,340
80.91,31.33,15
81.055,31.16,15
81.2,30.99,15
81.345,30.82,15
85.25,29.92,280
85.87,31.81,60
85.788,31.894,60
85.706,31.978,60
85.624,32.062,60
85.542,32.146,60
86.28,31.18,5
86.425,31.315,5
89.22,33.65,315
88.9167,33.4333,315
88.6133,33.2167,315
89.08,31.13,70
89.56,30.93,35
89.0975,31.1175,35
88.635,31.305,35
88.1725,31.4925,35
88.81,30.71,10
88.72,30.7633,10
88.63,30.8167,10
87.71,29.67,300
87.8825,29.6525,300
88.055,29.635,300
88.2275,29.6175,300
88.11,29.04,300
88.1583,29.1333,300
88.2067,29.2267,300
88.255,29.32,300
88.3033,29.4133,300
88.3517,29.5067,300
87.32,29.09,10
87.3775,29.1825,10
87.435,29.275,10
87.4925,29.3675,10
88.4,30.63,20
88.405,30.75,20
86.53,29.79,280
85.74,29.326,30
85.62,29.472,30
85.5,29.618,30
85.38,29.764,30
85.56,29.545,30
85.06,29,60
85.1967,28.9867,60
85.3333,28.9733,60
85.265,28.98,60
89.57,28.93,0
89.6325,29.03,0
89.695,29.13,0
89.7575,29.23,0
90.1,29.78,290
90.09,29.78,320
91.64,30.39,290
91.51,31.23,30
91.24,31.4033,30
90.97,31.5767,30
90.4,30.4,310
90.5433,30.7,310
90.6867,31,310
91.18,31.44,310
90.95,31.93,5
91.055,32.055,5
93.9633,32.06,15
92.7367,32.35,15
89.35,32.33,305
89.7933,32.67,305
90.2367,33.01,305
93.04,31.04,5
95.92,30.69,5
95.98,30.79,5
97.78,28.26,20
97.89,28.3367,20
98,28.4133,20
92.74,30.06,0
92.11,30.1167,0
91.48,30.1733,0
90.12,28.61,10
98.45,28.69,40
98.38,28.7943,40
98.31,28.8986,40
98.24,29.0029,40
98.17,29.1071,40
98.1,29.2114,40
98.03,29.3157,40
82.36,32.99,310
82.8333,33.3433,310
83.3067,33.6967,310
86.46,31.69,350
88.28,31.68,305
88.57,31.96,305
92.08,28.42,285
92.152,28.596,285
92.224,28.772,285
92.296,28.948,285
92.368,29.124,285
92.26,28.86,285
93.48,28.78,10
93.5567,28.88,10
93.6333,28.98,10
93.14,30.18,285
93.04,30.205,285
94.6467,30.2167,30
94.6933,30.3233,30
93.66,30.82,355
93.0333,30.82,355
92.4067,30.82,355
95.75,29.58,30
95.8433,29.7067,30
95.9367,29.8333,30
95.89,29.77,30
98.57,28.8,45
97.97,29.42,45
98.085,29.45,45
95.825,31.09,40
87.27,32.4,310
87.34,32.27,310
87.41,32.14,310
87.48,32.01,310
97.97,24.23,65
99.04,24.91,80
97.27,23.55,330
97.6733,23.68,330
98.0767,23.81,330
98.48,23.93,330
100.05,24.53,45
100.2,24.69,45
97.92,19.64,335
99.67,25.11,70
97.95,21.64,345
99,27.34,85
99.67,26.23,35
99.4971,26.38,35
99.3243,26.53,35
99.1514,26.68,35
98.9786,26.83,35
98.8057,26.98,35
98.6329,27.13,35
99.57,23.64,315
97.76,23.32,330
97.9533,23.24,330
98.1467,23.16,330
99.225,22.545,60
99.1,22.8,60
98.975,23.055,60
100.15,20.98,50
99.9625,21.285,50
99.775,21.59,50
99.5875,21.895,50
99.83,22.51,60
100.1,22.59,55
99.835,23.115,55
100.16,21.81,65
100.325,21.895,65
99.87,21.44,325
99.89,22.4,330
100.17,20.99,335
100.68,23.03,60
99.75,20.63,270
99.7862,20.5288,270
99.8225,20.4275,270
99.8588,20.3262,270
99.895,20.225,270
99.9312,20.1238,270
99.9675,20.0225,270
100.0038,19.9212,270
100.74,19.07,270
101.16,19.555,270
101.58,20.04,270
102,20.525,270
101.44,19.33,295
101.765,19.44,295
102.09,19.55,295
102.415,19.66,295
103.01,21.1,55
102.9767,21.0033,55
102.9433,20.9067,55
103.26,21.97,50
103.22,21.845,50
103.175,22.065,300
103.08,22.16,55
102.6133,22.6067,55
102.1467,23.0533,55
100.94,23.16,75
101.07,23.225,75
100.455,24.69,75
100.12,22.89,285
100.146,22.998,285
100.172,23.106,285
100.198,23.214,285
100.224,23.322,285
100.9,22.64,340
100.8475,22.7375,340
100.795,22.835,340
100.7425,22.9325,340
73.1886,35.5786,40
73.1671,35.6871,40
73.1457,35.7957,40
73.1243,35.9043,40
73.1029,36.0129,40
73.0814,36.1214,40
75.12,35.23,10
75.174,35.328,10
75.228,35.426,10
75.282,35.524,10
75.336,35.622,10
77.72,34.09,35
77.254,34.416,35
76.788,34.742,35
76.322,35.068,35
75.856,35.394,35
76.61,35.46,60
76.7175,35.53,60
76.825,35.6,60
76.9325,35.67,60
77.725,34.995,60
77.5,35.24,60
77.275,35.485,60
80.5,31.83,50
80.3233,32.04,50
80.1467,32.25,50
81.45,30.68,50
81.41,29.49,270
80.9,30.88,45
79.16,31.33,55
76.92,32.9,45
77.55,31.2,40
77.45,31.1367,40
77.35,31.0733,40
77.25,31.01,40
77.15,30.9467,40
77.05,30.8833,40
76.94,30.81,45
77.0417,30.8767,45
77.1433,30.9433,45
77.245,31.01,45
77.3467,31.0767,45
77.4483,31.1433,45
83.1,29.33,30
82.844,29.598,30
82.588,29.866,30
82.332,30.134,30
82.076,30.402,30
85.94,27.55,15
86.026,27.624,15
86.112,27.698,15
86.198,27.772,15
86.284,27.846,15
86.155,27.735,15
86.18,27.94,60
86.036,28.144,60
85.892,28.348,60
85.748,28.552,60
85.604,28.756,60
85.82,28.45,60
86.16,26.86,15
85.0167,27.3067,15
83.8733,27.7533,15
87.33,26.5,345
87.3067,26.62,345
87.2833,26.74,345
87.295,26.68,345
88.72,27.3,10
88.7833,27.41,10
88.8467,27.52,10
88.12,26.69,345
88.1533,26.7967,345
88.1867,26.9033,345
88.13,26.69,345
88.3933,26.7267,345
88.6567,26.7633,345
88.84,27.29,295
88.96,27.28,295
88.91,26.78,0
89.3367,26.7867,0
89.7633,26.7933,0
90.19,26.8,0
91.98,27.12,280
92,27.38,280
92.02,27.64,280
92.04,27.9,280
92.06,28.16,280
92.03,27.77,280
89.62,28.05,5
95.56,28.4,335
94.81,28.0433,335
94.06,27.6867,335
93.2,24.69,270
93.204,24.806,270
93.208,24.922,270
93.212,25.038,270
93.216,25.154,270
93.2067,24.8833,270
93.2133,25.0767,270
92.37,26.2,0
91.6533,26.1833,0
90.9367,26.1667,0
91.295,26.175,0
95.84,25.48,295
96.285,26.415,295
93.23,25.28,5
92,27.24,340
76.14,33.32,45
75.896,33.572,45
75.652,33.824,45
75.408,34.076,45
75.164,34.328,45
75.7333,33.74,45
75.3267,34.16,45
72.23,33.94,355
72.2714,33.8229,355
72.3129,33.7057,355
72.3543,33.5886,355
72.3957,33.4714,355
72.4371,33.3543,355
72.4786,33.2371,355
82.89,28.46,30
82.9475,28.5525,30
83.005,28.645,30
83.0625,28.7375,30
97.22,28.43,40
96.67,27.54,330
97.33,27.03,60
96.93,25.38,280
96.08,21.56,85
96.06,21.9467,85
96.04,22.3333,85
96.05,22.14,85
96.33,19.89,80
96.2433,20.4467,80
96.1567,21.0033,80
96.52,18.08,80
98.23,27.11,50
98.34,27.165,50
98.59,26.51,80
98.15,25.57,295
97.59,24.99,305
97.73,25.135,305
97.87,25.28,305
98.01,25.425,305
97.28,21.62,270
97.28,20,270
97.74,18,80
94.94,28.87,320
96.75,28.09,40
93.85,27.88,320
94.64,22.73,280
94.79,20.27,65
94.7657,20.62,65
94.7414,20.97,65
94.7171,21.32,65
94.6929,21.67,65
94.6686,22.02,65
94.6443,22.37,65
94.7475,20.8825,65
94.705,21.495,65
94.6625,22.1075,65
97.28,23.82,280
97.3575,24.1125,280
97.435,24.405,280
97.5125,24.6975,280
93.48,22.94,295
93.67,25.42,300
93.828,25.426,300
93.986,25.432,300
94.144,25.438,300
94.302,25.444,300
94.065,25.435,300
96.67,27.53,315
96.59,27.6,315
96.51,27.67,315
96.43,27.74,315
73.16,34.15,75
73.2857,34.1786,75
73.4114,34.2071,75
73.5371,34.2357,75
73.6629,34.2643,75
73.7886,34.2929,75
73.9143,34.3214,75
73.4533,34.2167,75
73.7467,34.2833,75
94.41,26.74,315
94.33,26.816,315
94.25,26.892,315
94.17,26.968,315
94.09,27.044,315
94.21,26.93,315
97.69,27.12,0
97.71,27.21,0
93.71,28.69,310
93.66,28.5875,310
93.61,28.485,310
93.56,28.3825,310
93.65,28.11,310
89.28,28.41,30
84.74,28.69,45
84.87,28.66,45
78.11,30.48,45
78.695,29.815,45
79.28,29.15,45
79.865,28.485,45
121.12,53.17,315
121.39,53.32,315
121.66,53.47,315
123.68,46.49,295
126.4833,48.6367,300
126.6167,48.8633,300
126.75,49.09,300
130.6825,49.1625,310
130.795,49.095,310
130.9075,49.0275,310
131.02,48.96,310
125.765,47.23,30
125.53,47.33,30
126.76,46.67,345
126.72,46.87,345
126.68,47.07,345
126.03,46.1467,35
125.92,46.0833,35
125.81,46.02,35
126.35,46.125,25
126.57,46.04,25
124.9733,45.34,50
125.1667,45.19,50
125.36,45.04,50
122.81,44.64,50
122.94,44.7,50
109.4375,42.445,315
109.385,42.54,315
109.3325,42.635,315
109.28,42.73,315
116.946,48.308,315
116.802,48.416,315
116.658,48.524,315
116.514,48.632,315
116.37,48.74,315
121.06,43.6,20
121.565,43.7875,20
121.83,43.675,20
122.095,43.5625,20
122.36,43.45,20
122.288,42.674,45
122.476,42.518,45
122.664,42.362,45
122.852,42.206,45
123.04,42.05,45
125.322,43.924,310
125.504,43.868,310
125.686,43.812,310
125.868,43.756,310
126.05,43.7,310
127.2075,44.735,320
127.305,44.67,320
127.4025,44.605,320
128.78,45.42,315
129.4933,46.3267,315
129.5867,46.2633,315
129.68,46.2,315
131.86,48.06,315
130.32,47.17,355
130.05,46.49,50
116.456,44.79,330
116.532,44.69,330
116.608,44.59,330
116.684,44.49,330
116.76,44.39,330
132.05,44.57,280
128.71,43.01,310
129.29,40.9,295
128.8167,41.8233,320
128.7333,41.8967,320
128.65,41.97,320
128.0025,41.3225,10
127.695,41.365,10
127.3875,41.4075,10
127.08,41.45,10
126.75,42.19,315
126.065,42.8283,325
126.31,42.9267,325
126.555,43.025,325
126.8,43.1233,325
127.045,43.2217,325
127.29,43.32,325
125.77,43.53,55
119.252,41.458,300
119.114,41.516,300
118.976,41.574,300
118.838,41.632,300
118.7,41.69,300
121.14,42.09,300
112.7775,42.6475,45
112.565,42.795,45
112.3525,42.9425,45
112.14,43.09,45
120.88,41.51,310
121.8367,45.0767,305
121.9933,44.9833,305
122.15,44.89,305
125.6,45.06,350
125.84,45.08,350
123.53,46.28,40
120.165,51.785,300
120.3,51.73,300
120.435,51.675,300
120.57,51.62,300
117.956,49.812,310
118.182,49.964,310
118.408,50.116,310
118.634,50.268,310
118.86,50.42,310
125.9875,48.4075,350
125.625,48.405,350
125.2625,48.4025,350
124.9,48.4,350
122.66,43.305,305
122.96,43.16,305
121.575,42.76,300
121.45,42.6,300
121.44,47.5625,65
121.71,47.335,65
121.98,47.1075,65
122.25,46.88,65
123.9267,46.9433,295
123.8033,46.7167,295
126.4,45.935,10
121.8933,48.2667,305
121.9967,48.1633,305
122.1,48.06,305
121.376,48.986,60
121.532,49.042,60
121.688,49.098,60
121.844,49.154,60
122,49.21,60
123.96,47.81,60
115.905,31.155,320
114.91,31.2686,300
115.02,31.4471,300
115.13,31.6257,300
115.24,31.8043,300
115.35,31.9829,300
115.46,32.1614,300
115.57,32.34,300
118.25,33.97,290
118.39,33.93,290
118.965,35.96,290
117.19,36.3067,315
117.41,36.3933,315
117.63,36.48,315
118.145,36.285,45
118.24,36.35,45
119.95,36.07,315
120.0867,39.87,310
120.1933,39.79,310
122.305,40.235,315
122.6,40.07,315
124.68,42.91,310
123.78,42.025,310
123.6,41.81,310
123.315,41.93,310
122.6733,41.6817,310
122.7967,41.6233,310
123.0433,41.5067,310
123.1667,41.4483,310
123.925,41.925,335
124.2,41.98,335
123.785,41.34,335
123.92,41.27,335
121.4925,41.015,45
121.585,41.08,45
121.6775,41.145,45
121.77,41.21,45
122.41,40.825,30
122.62,40.64,285
122.115,39.99,285
122.26,39.92,285
122.16,39.45,285
121.99,39.29,285
121.98,40.61,310
121.65,40.81,310
120.005,39.455,45
120.1,39.54,45
120.195,39.625,45
120.33,39.06,45
120.52,38.92,45
120.025,39.285,315
120.14,39.2,315
119.095,39.0375,35
119.31,38.935,35
119.525,38.8325,35
118.68,38.805,315
118.82,38.73,315
119.04,38.62,35
119.26,38.51,35
118.535,38.395,35
120.642,38.292,25
120.904,38.184,25
121.166,38.076,25
121.428,37.968,25
121.69,37.86,25
120.05,37.78,290
118.4075,36.9025,45
118.305,36.825,45
118.2025,36.7475,45
118.68,36.875,45
117.865,36.575,345
117.92,36.12,50
118.09,35.94,50
118.26,35.76,50
118.43,35.58,50
118.26,35,40
118.15,34.6,40
117.99,34.03,40
118.85,36.06,290
116.02,35.78,30
116.8367,34.78,45
116.6233,34.93,45
116.41,35.08,45
116.235,34.725,40
116.37,34.89,40
115.9733,33.59,35
116.2467,33.57,35
116.52,33.55,35
116.1333,33.3033,295
116.2467,33.2467,295
117.01,33.51,290
117.14,33.75,290
117.19,33.14,290
117.8,33.59,290
118.3875,33.3425,305
118.575,33.485,305
118.7625,33.6275,305
118.95,33.77,305
118.28,33.48,285
116.85,31.13,295
117.13,30.96,315
115.97,31.4175,320
116.16,31.565,320
116.35,31.7125,320
116.54,31.86,320
116.645,40.16,300
116.92,40.06,300
117.255,40.3,295
117.34,40.25,295
117.64,40.11,300
117.94,39.97,300
118.24,39.83,300
118.68,39.82,305
119.73,39.78,305
118.6117,39.6433,315
118.7233,39.5867,315
118.835,39.53,315
118.9467,39.4733,315
119.0583,39.4167,315
118.37,39.76,315
118.5,39.7,315
117.62,39.335,315
116.805,39.32,315
116.65,39.43,315
116.11,38.96,310
117.42,38.85,295
116.16,38.64,320
115.98,38.18,315
115.76,38.04,315
115.54,37.9,315
115.39,37.6925,305
115.23,37.485,305
115.07,37.2775,305
114.91,37.07,305
114.91,38.22,305
115.72,39.32,300
114.7967,36.8533,290
114.6833,36.6367,290
114.57,36.42,290
114.4,36.46,20
114.7,36.38,20
114.0267,36.3667,20
114.3233,36.3033,20
115.4,35.81,305
114.95,36.32,20
115.2,36.26,20
115.45,36.2,20
115.5633,36.1733,295
115.6767,36.1467,295
115.79,36.12,295
115.3,35.4567,300
115.39,35.4033,300
114.4212,35.26,30
114.6525,35.14,30
114.8838,35.02,30
115.115,34.9,30
115.3462,34.78,30
115.5775,34.66,30
115.8088,34.54,30
116.04,34.42,30
115.6833,36.3683,315
115.8567,36.5467,315
116.03,36.725,315
116.2033,36.9033,315
116.3767,37.0817,315
116.55,37.26,315
113.69,35.325,350
114.08,35.28,350
113.2,35.175,350
112.745,35,350
113.09,35.02,350
112.14,34.965,350
112.9725,34.5925,65
113.2375,34.5975,65
114.075,33.92,65
113.5,33.96,65
114.682,34.454,10
114.974,34.338,10
115.266,34.222,10
115.558,34.106,10
115.85,33.99,10
114.892,33.1,10
114.614,33.13,10
114.336,33.16,10
114.058,33.19,10
113.78,33.22,10
115.5267,32.2617,15
115.4733,32.1733,15
115.42,32.085,15
115.3667,31.9967,15
115.3133,31.9083,15
115.26,31.82,15
112.5367,32.6567,35
112.3033,32.8033,35
112.07,32.95,35
111.985,34.29,315
112.15,34.39,315
112.44,34.61,315
114.27,36.07,300
116.035,35.775,70
116.04,35.52,70
116.045,35.265,70
116.05,35.01,70
114.055,36.455,10
116.81,36.37,300
116.65,36.24,300
116.49,36.11,300
115.92,38.48,300
116.92,39.68,45
116.4533,40.3467,45
116.5367,40.4333,45
116.62,40.52,45
111.6,35.96,90
109.4,34.5,290
114.445,40.8675,325
114.53,40.795,325
114.615,40.7225,325
114.7,40.65,325
115.09,40.3,335
113.94,39.73,330
113.37,40.23,335
113.39,40,335
113.41,39.77,335
115.49,39.94,305
114.06,39.52,340
114.29,39.58,340
113.29,38.925,315
113.47,39.08,315
112.7133,39.0867,280
112.8767,39.1433,280
113.04,39.2,280
112.795,39.115,280
112.5433,38.33,290
112.6567,38.27,290
112.77,38.21,290
112.68,37.79,315
111.845,36.95,295
111.93,36.88,295
111.58,36.2733,295
111.7,36.2667,295
110.755,35.72,0
110.81,35.87,0
110.59,35.3867,300
110.73,35.646,300
110.64,35.422,300
110.55,35.198,300
110.46,34.974,300
110.37,34.75,300
110.67,35.4967,300
110.52,35.1233,300
111.09,35.35,345
111.61,35.45,345
111.705,35.36,300
111.8,35.27,300
110.5625,34.775,345
110.805,34.85,345
111.0475,34.925,345
111.29,35,345
110.32,34.59,350
110.28,34.43,350
107.0867,34.45,25
107.1733,34.56,25
107.26,34.67,25
114.09,38.33,50
114.31,38.53,50
112.72,35.8,305
109.1175,34.54,0
108.835,34.48,0
108.5525,34.42,0
109.495,34.175,305
109.34,34.01,305
108.5467,34.3933,290
108.8233,34.4267,290
109.1,34.46,290
115.93,40.605,315
116.1,40.71,315
115.825,40.425,320
115.89,40.35,320
115.11,40.57,320
115.32,40.66,320
114.5233,40.99,50
114.6867,41.04,50
114.85,41.09,50
114.49,41.41,50
114.67,41.25,50
112.6475,40.7125,325
112.895,40.845,325
113.1425,40.9775,325
113.39,41.11,325
112.315,40.3,295
112.23,40.02,295
111.9533,40.5733,285
111.8667,40.3867,285
111.78,40.2,285
111.755,40.97,345
112.03,41.05,345
111.18,40.83,345
111.48,40.89,345
110.44,40.47,345
110.8933,40.23,340
110.6367,40.18,340
110.38,40.13,340
109.758,40.872,300
109.876,40.814,300
109.994,40.756,300
110.112,40.698,300
109.935,40.785,300
108.94,40.7067,0
109.22,40.7033,0
109.5,40.7,0
109.28,40.82,350
108.97,40.79,350
108.66,40.76,350
107.6,41.3975,355
107.89,41.415,355
108.18,41.4325,355
107.3133,41.2867,315
107.3167,41.1933,315
106.265,40.38,5
106.58,40.36,5
106.895,40.34,5
107.21,40.32,5
107.01,40.19,280
106.4433,40.2133,275
106.5767,40.2067,275
106.71,40.2,275
105.988,39.412,0
106.276,39.404,0
106.564,39.396,0
106.852,39.388,0
107.14,39.38,0
105.93,39.28,275
106.86,39.26,290
105.9933,38.4967,275
106.2267,38.4133,275
105.92,40.2425,275
106.05,40.235,275
106.18,40.2275,275
106.31,40.22,275
107.588,40.566,290
107.856,40.602,290
108.124,40.638,290
108.392,40.674,290
108.66,40.71,290
114.07,41.17,315
104.295,39.1125,280
104.5,39.225,280
104.705,39.3375,280
109.02,40.575,20
127.9583,34.4767,285
128.2567,35.0233,285
128.555,35.57,285
128.8533,36.1167,285
129.1517,36.6633,285
129.45,37.21,285
127.1771,34.9771,285
127.3143,35.2243,285
127.4514,35.4714,285
127.5886,35.7186,285
127.7257,35.9657,285
127.8629,36.2129,285
128,36.46,285
128.1371,36.7071,285
128.2743,36.9543,285
128.4114,37.2014,285
128.5486,37.4486,285
128.6857,37.6957,285
128.8229,37.9429,285
128.96,38.19,285
125.9429,37.5657,60
126.0557,37.6214,60
126.1686,37.6771,60
126.2814,37.7329,60
126.3943,37.7886,60
126.5071,37.8443,60
126.62,37.9,60
125.6614,37.7014,60
125.5229,37.8929,60
125.3843,38.0843,60
125.2457,38.2757,60
125.1071,38.4671,60
124.9686,38.6586,60
124.83,38.85,60
126.692,38.109,285
126.764,38.318,285
126.836,38.527,285
126.908,38.736,285
126.98,38.945,285
127.052,39.154,285
127.124,39.363,285
127.196,39.572,285
127.268,39.781,285
127.34,39.99,285
125.8425,39.335,315
126.045,39.45,315
126.2475,39.565,315
126.45,39.68,315
125.392,39.68,315
125.594,39.82,315
125.796,39.96,315
125.998,40.1,315
126.2,40.24,315
126.79,41.7233,325
126.9,41.5867,325
127.01,41.45,325
123.07,39.694,35
123.27,39.548,35
123.47,39.402,35
123.67,39.256,35
123.87,39.11,35
123.1467,39.9433,310
123.3533,40.0967,310
123.56,40.25,310
117.0567,30.5667,315
117.1433,30.4833,315
